Id	Label
7296	Japan to the Meiji Restoration (1868), and Korea to 1910
7373	The Indian Subcontinent and Ceylon to c. AD 1200
7418	The Indian Subcontinent from c. 1200 to 1761, and Ceylon from c. 1200 to 1505
7464	The Peoples and Civilizations of Southeast Asia to c. 1600
7510	West Africa to c. 1885
7534	The Nilotic Sudan and Ethiopia from c. AD 550 to 1885
7549	East Africa and Madagascar to c. 1885
7573	Central Africa to c. 1885
7581	Southern Africa to c. 1885
7611	Andean Civilization to c. AD 1540
7638	Meso-American Civilization to c. ad 1540
7669	Western Europe from c. 1500 to c. 1789
7837	Eastern Europe, Southwest Asia, and North Africa from c. 1480 to c. 1800
7896	Europe from 1789 to c. 1920
8141	European Colonies in the Americas from 1492 to c. 1790
8186	Development of the United States and Canada from 1763 to 1920
8309	Development of the Latin-American and Caribbean Nations to c. 1920
8444	Australia and Oceania to c. 1920
8462	South Asia Under the Influence of European Imperialism from c. 1500 to c. 1920
8508	Southeast Asia Under the Influence of European Imperialism to c. 1920
8549	China from 1839 Until the Onset of Revolution (to c. 1911), and Japan from the Meiji Restoration to c. 1910
8581	Southwest Asia and North Africa (c. 1800-1920), and Sub-Saharan Africa (1885-c. 1920) Under the Influence of European Imperialism
8638	International Movements, Diplomacy, and War Since 1920
8741	Europe Since c. 1920
8875	The United States and Canada Since 1920
8950	Latin-American and Caribbean Nations Since c. 1920
9066	East Asia
9148	South and Southeast Asia: the Late Colonial Period and the Emergence of New Nations Since 1920
9211	Australia and Oceania Since 1920
9231	Southwest Asia and Africa
9384	History and Philosophy of Logic
9429	Formal Logic,Metalogic,and Applied Logic
9461	History and Foundations of Mathematics
9526	Branches of Mathematics
9690	Applications of Mathematics
9773	History and Philosophy of Science
9849	The Physical Sciences
9952	The Earth Sciences
10025	The Biological Sciences
10072	Medicine and Affiliated Disciplines
10171	The Social Sciences and Psychology and Linguistics
10222	The Technological Sciences
10242	Historiography and the Study of History
10288	The Humanities and Humanistic Scholarship
10333	History of Philosophy
10438	The Nature and the Divisions of Philosophy
10491	Philosophical Schools and Doctrines
